dt,time_hr,place,price_actual
8/10/2022,23,belgium,355.01
8/11/2022,0,belgium,309.92
8/11/2022,1,belgium,300.03
8/11/2022,2,belgium,310
8/11/2022,3,belgium,306.3
8/11/2022,4,belgium,312
8/11/2022,5,belgium,347.06
8/11/2022,6,belgium,401.9
8/11/2022,7,belgium,419.97
8/11/2022,8,belgium,414.9
8/11/2022,9,belgium,397.16
8/11/2022,10,belgium,355.1
8/11/2022,11,belgium,334.44
8/11/2022,12,belgium,300.73
8/11/2022,13,belgium,284.51
8/11/2022,14,belgium,289.97
8/11/2022,15,belgium,305.83
8/11/2022,16,belgium,336.92
8/11/2022,17,belgium,401.31
8/11/2022,18,belgium,450
8/11/2022,19,belgium,539.9
8/11/2022,20,belgium,534.75
8/11/2022,21,belgium,446
8/11/2022,22,belgium,414.99
8/11/2022,23,belgium,390
8/12/2022,0,belgium,422.1
8/12/2022,1,belgium,405
8/12/2022,2,belgium,395.69
8/12/2022,3,belgium,391.95
8/12/2022,4,belgium,402.55
8/12/2022,5,belgium,408
8/12/2022,6,belgium,469.2
8/12/2022,7,belgium,513.31
8/12/2022,8,belgium,508
8/12/2022,9,belgium,472.56
8/12/2022,10,belgium,419.9
8/12/2022,11,belgium,371.98
8/12/2022,12,belgium,351.1
8/12/2022,13,belgium,328.45
8/12/2022,14,belgium,323.43
8/12/2022,15,belgium,350.12
8/12/2022,16,belgium,384.11
8/12/2022,17,belgium,448.24
8/12/2022,18,belgium,489.99
8/12/2022,19,belgium,560
8/12/2022,20,belgium,565.4
8/12/2022,21,belgium,507.78
8/12/2022,22,belgium,469.47
8/12/2022,23,belgium,424.02
8/13/2022,0,belgium,427.23
8/13/2022,1,belgium,400.71
8/13/2022,2,belgium,387.87
8/13/2022,3,belgium,374.09
8/13/2022,4,belgium,375.79
8/13/2022,5,belgium,382.76
8/13/2022,6,belgium,379.9
8/13/2022,7,belgium,388.74
8/13/2022,8,belgium,399.9
8/13/2022,9,belgium,374.5
8/13/2022,10,belgium,333.41
8/13/2022,11,belgium,284.5
8/13/2022,12,belgium,185.4
8/13/2022,13,belgium,19.99
8/13/2022,14,belgium,117.7
8/13/2022,15,belgium,265.5
8/13/2022,16,belgium,334.8
8/13/2022,17,belgium,412.3
8/13/2022,18,belgium,466.2
8/13/2022,19,belgium,503.26
8/13/2022,20,belgium,504.7
8/13/2022,21,belgium,479.94
8/13/2022,22,belgium,461.91
8/13/2022,23,belgium,425.89
8/14/2022,0,belgium,416.3
8/14/2022,1,belgium,397.2
8/14/2022,2,belgium,377.9
8/14/2022,3,belgium,354
8/14/2022,4,belgium,350.06
8/14/2022,5,belgium,351.01
8/14/2022,6,belgium,352.77
8/14/2022,7,belgium,350.05
8/14/2022,8,belgium,355.17
8/14/2022,9,belgium,339.94
8/14/2022,10,belgium,309
8/14/2022,11,belgium,233.33
8/14/2022,12,belgium,109
8/14/2022,13,belgium,45.74
8/14/2022,14,belgium,76.38
8/14/2022,15,belgium,161.84
8/14/2022,16,belgium,305.89
8/14/2022,17,belgium,348.12
8/14/2022,18,belgium,415.9
8/14/2022,19,belgium,454.91
8/14/2022,20,belgium,459.96
8/14/2022,21,belgium,462.6
8/14/2022,22,belgium,455.42
8/14/2022,23,belgium,422.68
8/15/2022,0,belgium,375.03
8/15/2022,1,belgium,361.09
8/15/2022,2,belgium,360.64
8/15/2022,3,belgium,350
8/15/2022,4,belgium,352.99
8/15/2022,5,belgium,362.74
8/15/2022,6,belgium,339.8
8/15/2022,7,belgium,396.4
8/15/2022,8,belgium,445.77
8/15/2022,9,belgium,452.8
8/15/2022,10,belgium,431.41
8/15/2022,11,belgium,407.06
8/15/2022,12,belgium,402.31
8/15/2022,13,belgium,392.13
8/15/2022,14,belgium,392.77
8/15/2022,15,belgium,380.09
8/15/2022,16,belgium,400.05
8/15/2022,17,belgium,448.84
8/15/2022,18,belgium,495
8/15/2022,19,belgium,520.01
8/15/2022,20,belgium,555.72
8/15/2022,21,belgium,536.69
8/15/2022,22,belgium,507
8/15/2022,23,belgium,475.42
8/16/2022,0,belgium,383
8/16/2022,1,belgium,304.68
8/16/2022,2,belgium,308.1
8/16/2022,3,belgium,312.6
8/16/2022,4,belgium,305.3
8/16/2022,5,belgium,309.5
8/16/2022,6,belgium,321.2
8/16/2022,7,belgium,393
8/16/2022,8,belgium,450
8/16/2022,9,belgium,442.47
8/16/2022,10,belgium,395.1
8/16/2022,11,belgium,379.02
8/16/2022,12,belgium,355.2
8/16/2022,13,belgium,363.43
8/16/2022,14,belgium,401.4
8/16/2022,15,belgium,415.3
8/16/2022,16,belgium,431.7
8/16/2022,17,belgium,495
8/16/2022,18,belgium,531.99
8/16/2022,19,belgium,599.99
8/16/2022,20,belgium,600
8/16/2022,21,belgium,598.9
8/16/2022,22,belgium,531.79
8/16/2022,23,belgium,477.6
8/17/2022,0,belgium,523.94
8/17/2022,1,belgium,483.88
8/17/2022,2,belgium,472.13
8/17/2022,3,belgium,424.24
8/17/2022,4,belgium,377.52
8/17/2022,5,belgium,420.25
8/17/2022,6,belgium,479.79
8/17/2022,7,belgium,593.35
8/17/2022,8,belgium,616.33
8/17/2022,9,belgium,575.1
8/17/2022,10,belgium,549.97
8/17/2022,11,belgium,526.89
8/17/2022,12,belgium,507.77
8/17/2022,13,belgium,507.26
8/17/2022,14,belgium,491.32
8/17/2022,15,belgium,508.79
8/17/2022,16,belgium,541.6
8/17/2022,17,belgium,593.3
8/17/2022,18,belgium,676.04
8/17/2022,19,belgium,747.93
8/17/2022,20,belgium,681
8/17/2022,21,belgium,629.09
8/17/2022,22,belgium,552.03
8/17/2022,23,belgium,499.65
8/18/2022,0,belgium,523.92
8/18/2022,1,belgium,479.9
8/18/2022,2,belgium,480
8/18/2022,3,belgium,428.7
8/18/2022,4,belgium,407.75
8/18/2022,5,belgium,402.06
8/18/2022,6,belgium,550
8/18/2022,7,belgium,598.9
8/18/2022,8,belgium,600
8/18/2022,9,belgium,613.59
8/18/2022,10,belgium,575.09
8/18/2022,11,belgium,560
8/18/2022,12,belgium,525.4
8/18/2022,13,belgium,526.69
8/18/2022,14,belgium,528.77
8/18/2022,15,belgium,521.99
8/18/2022,16,belgium,511.39
8/18/2022,17,belgium,542.04
8/18/2022,18,belgium,580.42
8/18/2022,19,belgium,645.07
8/18/2022,20,belgium,644.38
8/18/2022,21,belgium,600.06
8/18/2022,22,belgium,552.73
8/18/2022,23,belgium,524.93
8/19/2022,0,belgium,510.09
8/19/2022,1,belgium,467.63
8/19/2022,2,belgium,450.1
8/19/2022,3,belgium,416.45
8/19/2022,4,belgium,439.39
8/19/2022,5,belgium,469.62
8/19/2022,6,belgium,518.63
8/19/2022,7,belgium,571.2
8/19/2022,8,belgium,577.72
8/19/2022,9,belgium,535.58
8/19/2022,10,belgium,505.34
8/19/2022,11,belgium,499.68
8/19/2022,12,belgium,485.79
8/19/2022,13,belgium,482.6
8/19/2022,14,belgium,443.75
8/19/2022,15,belgium,451.77
8/19/2022,16,belgium,490.86
8/19/2022,17,belgium,517.42
8/19/2022,18,belgium,545.56
8/19/2022,19,belgium,568.99
8/19/2022,20,belgium,569.4
8/19/2022,21,belgium,550
8/19/2022,22,belgium,530.58
8/19/2022,23,belgium,504.93
8/20/2022,0,belgium,512.09
8/20/2022,1,belgium,500.05
8/20/2022,2,belgium,480.09
8/20/2022,3,belgium,460.04
8/20/2022,4,belgium,452.61
8/20/2022,5,belgium,452.15
8/20/2022,6,belgium,471.69
8/20/2022,7,belgium,475.03
8/20/2022,8,belgium,484.93
8/20/2022,9,belgium,480.02
8/20/2022,10,belgium,464.5
8/20/2022,11,belgium,443.19
8/20/2022,12,belgium,403.82
8/20/2022,13,belgium,331.8
8/20/2022,14,belgium,310.19
8/20/2022,15,belgium,325.32
8/20/2022,16,belgium,330.55
8/20/2022,17,belgium,402.56
8/20/2022,18,belgium,475.06
8/20/2022,19,belgium,529.91
8/20/2022,20,belgium,441.8
8/20/2022,21,belgium,480
8/20/2022,22,belgium,407.55
8/20/2022,23,belgium,373.3
8/21/2022,0,belgium,430.27
8/21/2022,1,belgium,381
8/21/2022,2,belgium,374.94
8/21/2022,3,belgium,344.27
8/21/2022,4,belgium,323
8/21/2022,5,belgium,324.07
8/21/2022,6,belgium,365.99
8/21/2022,7,belgium,348.35
8/21/2022,8,belgium,332
8/21/2022,9,belgium,317.26
8/21/2022,10,belgium,254.52
8/21/2022,11,belgium,208.13
8/21/2022,12,belgium,180.98
8/21/2022,13,belgium,88.81
8/21/2022,14,belgium,109.75
8/21/2022,15,belgium,211.24
8/21/2022,16,belgium,317.26
8/21/2022,17,belgium,455
8/21/2022,18,belgium,530
8/21/2022,19,belgium,592
8/21/2022,20,belgium,621.41
8/21/2022,21,belgium,601.59
8/21/2022,22,belgium,586.62
8/21/2022,23,belgium,565.76
8/22/2022,0,belgium,504.25
8/22/2022,1,belgium,477.42
8/22/2022,2,belgium,467.72
8/22/2022,3,belgium,447.78
8/22/2022,4,belgium,450.02
8/22/2022,5,belgium,497.08
8/22/2022,6,belgium,561.66
8/22/2022,7,belgium,599.9
8/22/2022,8,belgium,610
8/22/2022,9,belgium,595.59
8/22/2022,10,belgium,583.46
8/22/2022,11,belgium,567.5
8/22/2022,12,belgium,527.29
8/22/2022,13,belgium,539.45
8/22/2022,14,belgium,550.83
8/22/2022,15,belgium,577.2
8/22/2022,16,belgium,586.67
8/22/2022,17,belgium,613.55
8/22/2022,18,belgium,640
8/22/2022,19,belgium,644.23
8/22/2022,20,belgium,679.97
8/22/2022,21,belgium,631.07
8/22/2022,22,belgium,588.86
8/22/2022,23,belgium,545
8/23/2022,0,belgium,550
8/23/2022,1,belgium,504.73
8/23/2022,2,belgium,507
8/23/2022,3,belgium,500.57
8/23/2022,4,belgium,503.32
8/23/2022,5,belgium,531.02
8/23/2022,6,belgium,627.95
8/23/2022,7,belgium,668.21
8/23/2022,8,belgium,680
8/23/2022,9,belgium,640.1
8/23/2022,10,belgium,614.01
8/23/2022,11,belgium,538.65
8/23/2022,12,belgium,511.33
8/23/2022,13,belgium,496.33
8/23/2022,14,belgium,550.03
8/23/2022,15,belgium,572.82
8/23/2022,16,belgium,604.43
8/23/2022,17,belgium,648.15
8/23/2022,18,belgium,713.65
8/23/2022,19,belgium,794.95
8/23/2022,20,belgium,771
8/23/2022,21,belgium,708.83
8/23/2022,22,belgium,644
8/23/2022,23,belgium,599.99
8/24/2022,0,belgium,581.8
8/24/2022,1,belgium,550
8/24/2022,2,belgium,550.19
8/24/2022,3,belgium,535.98
8/24/2022,4,belgium,539.01
8/24/2022,5,belgium,574.18
8/24/2022,6,belgium,648
8/24/2022,7,belgium,683.25
8/24/2022,8,belgium,694.26
8/24/2022,9,belgium,649.92
8/24/2022,10,belgium,534.84
8/24/2022,11,belgium,527.36
8/24/2022,12,belgium,462.98
8/24/2022,13,belgium,502.74
8/24/2022,14,belgium,501.7
8/24/2022,15,belgium,555.75
8/24/2022,16,belgium,584.08
8/24/2022,17,belgium,672.33
8/24/2022,18,belgium,750
8/24/2022,19,belgium,850
8/24/2022,20,belgium,783.56
8/24/2022,21,belgium,724.78
8/24/2022,22,belgium,659.37
8/24/2022,23,belgium,571.15
8/25/2022,0,belgium,503.78
8/25/2022,1,belgium,522.92
8/25/2022,2,belgium,520.07
8/25/2022,3,belgium,513.06
8/25/2022,4,belgium,518.6
8/25/2022,5,belgium,530.07
8/25/2022,6,belgium,606.22
8/25/2022,7,belgium,667.71
8/25/2022,8,belgium,689.78
8/25/2022,9,belgium,637.72
8/25/2022,10,belgium,572.01
8/25/2022,11,belgium,492.5
8/25/2022,12,belgium,434.26
8/25/2022,13,belgium,488.32
8/25/2022,14,belgium,417.35
8/25/2022,15,belgium,500
8/25/2022,16,belgium,564.35
8/25/2022,17,belgium,686.8
8/25/2022,18,belgium,714.23
8/25/2022,19,belgium,766.79
8/25/2022,20,belgium,760
8/25/2022,21,belgium,710
8/25/2022,22,belgium,673.4
8/25/2022,23,belgium,626.73
8/26/2022,0,belgium,607.15
8/26/2022,1,belgium,580.07
8/26/2022,2,belgium,572.53
8/26/2022,3,belgium,571.04
8/26/2022,4,belgium,569.21
8/26/2022,5,belgium,598.99
8/26/2022,6,belgium,750
8/26/2022,7,belgium,769.23
8/26/2022,8,belgium,802.97
8/26/2022,9,belgium,781.62
8/26/2022,10,belgium,763.2
8/26/2022,11,belgium,750.03
8/26/2022,12,belgium,701.86
8/26/2022,13,belgium,683.54
8/26/2022,14,belgium,653.66
8/26/2022,15,belgium,668.93
8/26/2022,16,belgium,689.62
8/26/2022,17,belgium,750.01
8/26/2022,18,belgium,770
8/26/2022,19,belgium,779.98
8/26/2022,20,belgium,778.53
8/26/2022,21,belgium,770
8/26/2022,22,belgium,747.74
8/26/2022,23,belgium,700
8/27/2022,0,belgium,685.14
8/27/2022,1,belgium,644.2
8/27/2022,2,belgium,636.8
8/27/2022,3,belgium,587.9
8/27/2022,4,belgium,563.47
8/27/2022,5,belgium,573.1
8/27/2022,6,belgium,580.9
8/27/2022,7,belgium,636
8/27/2022,8,belgium,682.59
8/27/2022,9,belgium,685.95
8/27/2022,10,belgium,660.75
8/27/2022,11,belgium,535.91
8/27/2022,12,belgium,498.87
8/27/2022,13,belgium,487.3
8/27/2022,14,belgium,496
8/27/2022,15,belgium,454.57
8/27/2022,16,belgium,484.49
8/27/2022,17,belgium,550.34
8/27/2022,18,belgium,669.88
8/27/2022,19,belgium,699
8/27/2022,20,belgium,686.87
8/27/2022,21,belgium,665.9
8/27/2022,22,belgium,659.94
8/27/2022,23,belgium,580.12
8/28/2022,0,belgium,585.03
8/28/2022,1,belgium,491.4
8/28/2022,2,belgium,467.7
8/28/2022,3,belgium,430
8/28/2022,4,belgium,425.97
8/28/2022,5,belgium,409.92
8/28/2022,6,belgium,427.29
8/28/2022,7,belgium,441.91
8/28/2022,8,belgium,467.45
8/28/2022,9,belgium,437.62
8/28/2022,10,belgium,329.99
8/28/2022,11,belgium,242.3
8/28/2022,12,belgium,51.39
8/28/2022,13,belgium,20.02
8/28/2022,14,belgium,127.22
8/28/2022,15,belgium,50.01
8/28/2022,16,belgium,230.72
8/28/2022,17,belgium,359.89
8/28/2022,18,belgium,580
8/28/2022,19,belgium,675.18
8/28/2022,20,belgium,700
8/28/2022,21,belgium,646.37
8/28/2022,22,belgium,606.7
8/28/2022,23,belgium,590.03
8/29/2022,0,belgium,590.85
8/29/2022,1,belgium,544.14
8/29/2022,2,belgium,523.3
8/29/2022,3,belgium,517.81
8/29/2022,4,belgium,516.07
8/29/2022,5,belgium,578.44
8/29/2022,6,belgium,681.83
8/29/2022,7,belgium,769.92
8/29/2022,8,belgium,791.3
8/29/2022,9,belgium,592
8/29/2022,10,belgium,558.17
8/29/2022,11,belgium,548.18
8/29/2022,12,belgium,487
8/29/2022,13,belgium,518.97
8/29/2022,14,belgium,545.26
8/29/2022,15,belgium,528.49
8/29/2022,16,belgium,528.81
8/29/2022,17,belgium,695
8/29/2022,18,belgium,789.42
8/29/2022,19,belgium,871
8/29/2022,20,belgium,860.89
8/29/2022,21,belgium,800
8/29/2022,22,belgium,759.89
8/29/2022,23,belgium,544.91
8/30/2022,0,belgium,617.49
8/30/2022,1,belgium,595.07
8/30/2022,2,belgium,585.01
8/30/2022,3,belgium,584.96
8/30/2022,4,belgium,506.31
8/30/2022,5,belgium,612.55
8/30/2022,6,belgium,755.24
8/30/2022,7,belgium,778.06
8/30/2022,8,belgium,791.31
8/30/2022,9,belgium,748.71
8/30/2022,10,belgium,649.6
8/30/2022,11,belgium,550
8/30/2022,12,belgium,495.12
8/30/2022,13,belgium,468.94
8/30/2022,14,belgium,536.33
8/30/2022,15,belgium,500.01
8/30/2022,16,belgium,500.01
8/30/2022,17,belgium,677.4
8/30/2022,18,belgium,692
8/30/2022,19,belgium,709.82
8/30/2022,20,belgium,735.74
8/30/2022,21,belgium,604.28
8/30/2022,22,belgium,651.19
8/30/2022,23,belgium,597.91
8/31/2022,0,belgium,450.01
8/31/2022,1,belgium,486.35
8/31/2022,2,belgium,533.27
8/31/2022,3,belgium,424.84
8/31/2022,4,belgium,541.83
8/31/2022,5,belgium,532.4
8/31/2022,6,belgium,649.99
8/31/2022,7,belgium,462
8/31/2022,8,belgium,540.9
8/31/2022,9,belgium,652.69
8/31/2022,10,belgium,489.5
8/31/2022,11,belgium,450
8/31/2022,12,belgium,423.39
8/31/2022,13,belgium,412.11
8/31/2022,14,belgium,445
8/31/2022,15,belgium,460
8/31/2022,16,belgium,445.4
8/31/2022,17,belgium,550
8/31/2022,18,belgium,663.28
8/31/2022,19,belgium,618.3
8/31/2022,20,belgium,631.04
8/31/2022,21,belgium,624
8/31/2022,22,belgium,504.5
8/31/2022,23,belgium,397.4
9/1/2022,0,belgium,331.7
9/1/2022,1,belgium,389.4
9/1/2022,2,belgium,389.4
9/1/2022,3,belgium,409.91
9/1/2022,4,belgium,494.99
9/1/2022,5,belgium,532.8
9/1/2022,6,belgium,600
9/1/2022,7,belgium,628.7
9/1/2022,8,belgium,562
9/1/2022,9,belgium,536
9/1/2022,10,belgium,500
9/1/2022,11,belgium,432.29
9/1/2022,12,belgium,407.61
9/1/2022,13,belgium,458
9/1/2022,14,belgium,420.5
9/1/2022,15,belgium,420.54
9/1/2022,16,belgium,458
9/1/2022,17,belgium,556
9/1/2022,18,belgium,567.2
9/1/2022,19,belgium,617.77
9/1/2022,20,belgium,582.62
9/1/2022,21,belgium,574
9/1/2022,22,belgium,521.6
9/1/2022,23,belgium,475.18
9/2/2022,0,belgium,456.05
9/2/2022,1,belgium,418.74
9/2/2022,2,belgium,395.35
9/2/2022,3,belgium,362.68
9/2/2022,4,belgium,391.73
9/2/2022,5,belgium,445.42
9/2/2022,6,belgium,532.07
9/2/2022,7,belgium,566.1
9/2/2022,8,belgium,580.53
9/2/2022,9,belgium,525.84
9/2/2022,10,belgium,507.65
9/2/2022,11,belgium,442.34
9/2/2022,12,belgium,342
9/2/2022,13,belgium,316
9/2/2022,14,belgium,322.34
9/2/2022,15,belgium,320.23
9/2/2022,16,belgium,412.39
9/2/2022,17,belgium,487.85
9/2/2022,18,belgium,554.95
9/2/2022,19,belgium,597.27
9/2/2022,20,belgium,558.27
9/2/2022,21,belgium,473.26
9/2/2022,22,belgium,327.48
9/2/2022,23,belgium,211.1
9/3/2022,0,belgium,298.7
9/3/2022,1,belgium,316.4
9/3/2022,2,belgium,288.28
9/3/2022,3,belgium,250.01
9/3/2022,4,belgium,238.69
9/3/2022,5,belgium,291.67
9/3/2022,6,belgium,275
9/3/2022,7,belgium,370.08
9/3/2022,8,belgium,396.16
9/3/2022,9,belgium,412.2
9/3/2022,10,belgium,294.52
9/3/2022,11,belgium,304.24
9/3/2022,12,belgium,246.42
9/3/2022,13,belgium,217.68
9/3/2022,14,belgium,243.91
9/3/2022,15,belgium,244.95
9/3/2022,16,belgium,246.88
9/3/2022,17,belgium,400.53
9/3/2022,18,belgium,453.63
9/3/2022,19,belgium,530
9/3/2022,20,belgium,508.28
9/3/2022,21,belgium,404.94
9/3/2022,22,belgium,378.02
9/3/2022,23,belgium,313.17
9/4/2022,0,belgium,342.72
9/4/2022,1,belgium,255.45
9/4/2022,2,belgium,203.84
9/4/2022,3,belgium,203.3
9/4/2022,4,belgium,219.44
9/4/2022,5,belgium,204.87
9/4/2022,6,belgium,211.07
9/4/2022,7,belgium,226.39
9/4/2022,8,belgium,209.95
9/4/2022,9,belgium,225.8
9/4/2022,10,belgium,136.96
9/4/2022,11,belgium,132.26
9/4/2022,12,belgium,167.86
9/4/2022,13,belgium,129.35
9/4/2022,14,belgium,146.16
9/4/2022,15,belgium,169.1
9/4/2022,16,belgium,205.71
9/4/2022,17,belgium,375
9/4/2022,18,belgium,455.47
9/4/2022,19,belgium,509.93
9/4/2022,20,belgium,509.93
9/4/2022,21,belgium,445
9/4/2022,22,belgium,409.67
9/4/2022,23,belgium,341.47
9/5/2022,0,belgium,269.99
9/5/2022,1,belgium,220
9/5/2022,2,belgium,212.62
9/5/2022,3,belgium,222.84
9/5/2022,4,belgium,239.33
9/5/2022,5,belgium,367.52
9/5/2022,6,belgium,459.9
9/5/2022,7,belgium,506.5
9/5/2022,8,belgium,519.93
9/5/2022,9,belgium,455.6
9/5/2022,10,belgium,413.2
9/5/2022,11,belgium,285.37
9/5/2022,12,belgium,236
9/5/2022,13,belgium,235.67
9/5/2022,14,belgium,266.39
9/5/2022,15,belgium,290.99
9/5/2022,16,belgium,350.55
9/5/2022,17,belgium,472.98
9/5/2022,18,belgium,555.4
9/5/2022,19,belgium,575.6
9/5/2022,20,belgium,501.51
9/5/2022,21,belgium,415.83
9/5/2022,22,belgium,323.58
9/5/2022,23,belgium,237.5
9/6/2022,0,belgium,387.36
9/6/2022,1,belgium,372.05
9/6/2022,2,belgium,334.57
9/6/2022,3,belgium,342.15
9/6/2022,4,belgium,286.8
9/6/2022,5,belgium,340.91
9/6/2022,6,belgium,513.03
9/6/2022,7,belgium,555.92
9/6/2022,8,belgium,561.68
9/6/2022,9,belgium,482.58
9/6/2022,10,belgium,434.13
9/6/2022,11,belgium,332.74
9/6/2022,12,belgium,345.4
9/6/2022,13,belgium,275.67
9/6/2022,14,belgium,307
9/6/2022,15,belgium,419.91
9/6/2022,16,belgium,443.33
9/6/2022,17,belgium,525.76
9/6/2022,18,belgium,568.13
9/6/2022,19,belgium,635.05
9/6/2022,20,belgium,594.08
9/6/2022,21,belgium,548.78
9/6/2022,22,belgium,480.56
9/6/2022,23,belgium,466.79
9/7/2022,0,belgium,415.26
9/7/2022,1,belgium,384.47
9/7/2022,2,belgium,368.59
9/7/2022,3,belgium,366.34
9/7/2022,4,belgium,388.13
9/7/2022,5,belgium,394.47
9/7/2022,6,belgium,484.68
9/7/2022,7,belgium,519.9
9/7/2022,8,belgium,524.77
9/7/2022,9,belgium,500.45
9/7/2022,10,belgium,436.31
9/7/2022,11,belgium,388.87
9/7/2022,12,belgium,311.01
9/7/2022,13,belgium,310
9/7/2022,14,belgium,323.5
9/7/2022,15,belgium,363.73
9/7/2022,16,belgium,439.2
9/7/2022,17,belgium,521.66
9/7/2022,18,belgium,566.26
9/7/2022,19,belgium,620.94
9/7/2022,20,belgium,599.98
9/7/2022,21,belgium,543.95
9/7/2022,22,belgium,486.35
9/7/2022,23,belgium,438.73
9/8/2022,0,belgium,441.78
9/8/2022,1,belgium,407.65
9/8/2022,2,belgium,400.23
9/8/2022,3,belgium,381.76
9/8/2022,4,belgium,379.18
9/8/2022,5,belgium,404.13
9/8/2022,6,belgium,500.55
9/8/2022,7,belgium,520
9/8/2022,8,belgium,524.06
9/8/2022,9,belgium,509.91
9/8/2022,10,belgium,483.44
9/8/2022,11,belgium,455.42
9/8/2022,12,belgium,429.66
9/8/2022,13,belgium,399.88
9/8/2022,14,belgium,390.32
9/8/2022,15,belgium,394.89
9/8/2022,16,belgium,396.22
9/8/2022,17,belgium,450.15
9/8/2022,18,belgium,504.91
9/8/2022,19,belgium,537.81
9/8/2022,20,belgium,479.18
9/8/2022,21,belgium,455.85
9/8/2022,22,belgium,363.83
9/8/2022,23,belgium,227.2
9/9/2022,0,belgium,300.01
9/9/2022,1,belgium,238.2
9/9/2022,2,belgium,205.47
9/9/2022,3,belgium,193.03
9/9/2022,4,belgium,226.87
9/9/2022,5,belgium,278.7
9/9/2022,6,belgium,368.62
9/9/2022,7,belgium,431.22
9/9/2022,8,belgium,432.55
9/9/2022,9,belgium,401.91
9/9/2022,10,belgium,353.09
9/9/2022,11,belgium,330.12
9/9/2022,12,belgium,341.04
9/9/2022,13,belgium,295.04
9/9/2022,14,belgium,295.89
9/9/2022,15,belgium,292.97
9/9/2022,16,belgium,364.9
9/9/2022,17,belgium,390.1
9/9/2022,18,belgium,435.31
9/9/2022,19,belgium,467.3
9/9/2022,20,belgium,465
9/9/2022,21,belgium,419.95
9/9/2022,22,belgium,398.29
9/9/2022,23,belgium,375.44
9/10/2022,0,belgium,400.85
9/10/2022,1,belgium,359.09
9/10/2022,2,belgium,352.09
9/10/2022,3,belgium,348.07
9/10/2022,4,belgium,348.09
9/10/2022,5,belgium,356.04
9/10/2022,6,belgium,381.3
9/10/2022,7,belgium,411.07
9/10/2022,8,belgium,427.72
9/10/2022,9,belgium,429.18
9/10/2022,10,belgium,419.9
9/10/2022,11,belgium,418.36
9/10/2022,12,belgium,399.98
9/10/2022,13,belgium,355
9/10/2022,14,belgium,348.99
9/10/2022,15,belgium,353.39
9/10/2022,16,belgium,371.98
9/10/2022,17,belgium,436.24
9/10/2022,18,belgium,469.52
9/10/2022,19,belgium,491.86
9/10/2022,20,belgium,483.98
9/10/2022,21,belgium,459.95
9/10/2022,22,belgium,443.97
9/10/2022,23,belgium,437.01
9/11/2022,0,belgium,421.45
9/11/2022,1,belgium,385.07
9/11/2022,2,belgium,385.06
9/11/2022,3,belgium,369.22
9/11/2022,4,belgium,358.54
9/11/2022,5,belgium,369.02
9/11/2022,6,belgium,379.02
9/11/2022,7,belgium,385.01
9/11/2022,8,belgium,402.13
9/11/2022,9,belgium,402.13
9/11/2022,10,belgium,388.5
9/11/2022,11,belgium,380.04
9/11/2022,12,belgium,360
9/11/2022,13,belgium,295
9/11/2022,14,belgium,251.8
9/11/2022,15,belgium,297
9/11/2022,16,belgium,343.1
9/11/2022,17,belgium,404.32
9/11/2022,18,belgium,459.99
9/11/2022,19,belgium,505.94
9/11/2022,20,belgium,517.2
9/11/2022,21,belgium,484.94
9/11/2022,22,belgium,430.19
9/11/2022,23,belgium,400
9/12/2022,0,belgium,347.09
9/12/2022,1,belgium,354.88
9/12/2022,2,belgium,354.4
9/12/2022,3,belgium,349.9
9/12/2022,4,belgium,353.39
9/12/2022,5,belgium,389.05
9/12/2022,6,belgium,454.66
9/12/2022,7,belgium,501.43
9/12/2022,8,belgium,478.97
9/12/2022,9,belgium,454.45
9/12/2022,10,belgium,404.28
9/12/2022,11,belgium,376.72
9/12/2022,12,belgium,360.81
9/12/2022,13,belgium,345.77
9/12/2022,14,belgium,337.33
9/12/2022,15,belgium,350.01
9/12/2022,16,belgium,385.97
9/12/2022,17,belgium,471.71
9/12/2022,18,belgium,515
9/12/2022,19,belgium,532.55
9/12/2022,20,belgium,515.77
9/12/2022,21,belgium,443.31
9/12/2022,22,belgium,369
9/12/2022,23,belgium,343.2
9/13/2022,0,belgium,345.06
9/13/2022,1,belgium,314.47
9/13/2022,2,belgium,306
9/13/2022,3,belgium,305.85
9/13/2022,4,belgium,311.56
9/13/2022,5,belgium,337.36
9/13/2022,6,belgium,423.23
9/13/2022,7,belgium,455.8
9/13/2022,8,belgium,481.34
9/13/2022,9,belgium,463.27
9/13/2022,10,belgium,436.78
9/13/2022,11,belgium,430.36
9/13/2022,12,belgium,394.57
9/13/2022,13,belgium,364.93
9/13/2022,14,belgium,362.56
9/13/2022,15,belgium,389.36
9/13/2022,16,belgium,420
9/13/2022,17,belgium,512.05
9/13/2022,18,belgium,515.08
9/13/2022,19,belgium,564.8
9/13/2022,20,belgium,546.51
9/13/2022,21,belgium,459.13
9/13/2022,22,belgium,429.99
9/13/2022,23,belgium,387.53
9/14/2022,0,belgium,345.08
9/14/2022,1,belgium,329.47
9/14/2022,2,belgium,339.9
9/14/2022,3,belgium,335.64
9/14/2022,4,belgium,338.66
9/14/2022,5,belgium,364.48
9/14/2022,6,belgium,435.08
9/14/2022,7,belgium,503.84
9/14/2022,8,belgium,544.57
9/14/2022,9,belgium,545.08
9/14/2022,10,belgium,503.7
9/14/2022,11,belgium,501.62
9/14/2022,12,belgium,478.23
9/14/2022,13,belgium,454.35
9/14/2022,14,belgium,340.73
9/14/2022,15,belgium,375.17
9/14/2022,16,belgium,430.87
